0	28.309587569952875
1	38.10302319706486
2	43.52274293243466
3	32.69367675355956
4	43.634954037553655
5	37.97633714587482
6	24.617946185822717
7	28.90409915588679
8	38.12571552136121
9	35.17420687720366
10	36.67105494987909
11	27.670691906959867
12	25.064986353988328
13	39.351311082163924
14	30.079852742854975
15	56.37735528614733
16	30.927412078853862
17	32.278464496022785
18	31.5706834249524
19	29.992916698263496
20	26.774350601778046
21	103.80483709736477
22	46.984342575101046
23	32.2568508356188
24	41.981622482544715
25	96.6253090127047
26	98.5721878697041
27	88.76255642299353
28	126.0147467400672
29	97.60371428254592
30	114.55473564210088
31	78.92371437535428
32	25.5802041756496
33	83.87899767526486
34	79.21383024926755
35	89.80022145496915
36	24.16362262149971
37	87.89539544187306
38	41.87588431066076
39	55.54806256520312
40	78.65565718639236
41	36.49040951669203
42	121.39086512899169
43	72.52976338224092
44	78.67067454628409
45	98.58058886259028
46	82.71318369868487
47	87.48247287821809
48	35.48662395245663
49	23.51288661416932
50	28.040262197000892
51	48.34720270273611
52	40.21802429726321
53	106.6091648934114
54	112.17980060923917
55	42.99687178331854
56	37.919713913840354
57	31.757604145154737
58	33.42225312584232
59	39.98565724458539
60	16.429375750481665
61	15.416583416250727
62	43.838703905531176
63	41.13473689354019
64	63.90799790571249
65	85.08284823086056
66	62.7650342801692
67	40.422128552488005
68	43.53753767262852
69	31.987146253809257
70	47.6365414730515
71	48.21208958956675
72	35.19126691180155
73	45.83191796557437
74	80.97104289207681
75	62.12735291015967
76	88.13567803808543
77	54.308796302879244
78	80.05669192202494
79	74.58477161731162
80	33.9891171522358
81	53.95906509773185
82	78.11427146036151
83	67.6292881270693
84	43.09199220086074
85	62.45246651689003
86	39.03587366991626
87	34.48007150035886
88	39.258978498056116
89	41.10523408121646
90	57.97739829284065
91	39.975093248042896
92	42.66746690497045
93	48.78462629921085
94	30.501106475621903
95	41.38155729022364
96	63.176249124415136
97	33.27148568581711
98	67.04737882609466
99	48.13660745057611
100	45.62348560900379
101	44.79549805398963
102	44.20857714306523
103	40.67895798132193
104	37.852963650331816
105	33.90149795040639
106	59.83631069736243
107	42.48163578587856
108	55.150639340374276
109	43.96254956719825
110	70.40917912662333
111	63.853476934258275
112	34.749416362419865
113	34.441257472663466
114	46.739363275761036
115	36.622011255451994
116	27.60872026461603
117	27.17614929538579
118	45.95571330532653
119	33.82986615642582
120	30.870256305607032
121	67.42407153151913
122	63.731442129136134
123	27.657706088631535
124	31.547080707930327
125	35.03623664046847
126	40.990886441293924
127	32.964917468890235
128	36.40599550670532
129	53.95364051839268
130	29.15028344455481
131	32.28343812646118
132	60.71422289686242
133	31.78917409154499
134	45.344976948277434
135	34.0354580465377
136	41.96336684727564
137	54.58684336446773
138	29.464950030758974
139	35.65389219433106
140	62.89130347158415
141	37.822470881904295
142	34.19016376050327
143	35.97298563681176
144	46.961873167499164
145	40.57110340552868
146	49.295114052517505
147	51.31861266018003
148	47.73039012257911
149	28.093895895531872
150	42.5548772725574
151	52.31860540714406
152	28.534473377008457
153	47.61070940241866
154	41.60694775001562
155	35.254428468929206
156	58.11515205595385
157	30.9785341533428
158	30.18296842518926
159	28.536413183946504
160	40.826363410750865
161	40.978872241258486
162	39.65847543581964
163	50.2075554637126
164	58.20257073555424
165	37.509323608523154
166	39.589205642593335
167	34.675796128334774
168	36.9529418194591
169	42.12349944968721
170	64.55153236563412
171	35.84728224485755
172	28.403082094934103
173	33.50471802859648
174	35.327994276178586
175	50.977821274941185
176	59.855243770642396
177	29.7606111284082
178	42.42592069246281
179	37.919713913840354
180	39.181487105498036
181	25.633280005842995
182	48.24221826661666
183	34.011723949247
184	54.31464804996892
185	54.85915449142848
186	33.145850639262356
187	44.40157864149827
188	75.36193937856682
189	62.858453678894456
190	63.90799790571249
191	59.105565283750934
192	85.08284823086056
193	52.8401862352801
194	67.88890457839275
195	35.27525344219409
196	79.16738364663432
197	41.47298457533258
198	54.06584251480989
199	65.0893798697219
200	37.842513331303515
201	51.57384211119655
202	87.41996932203863
203	58.73166926966213
204	55.73070537347424
205	71.31421306542269
206	54.308796302879244
207	54.64013135374508
208	57.784179172031884
209	72.35621579275347
210	80.1924232741974
211	78.75928295498026
212	27.216781367992475
213	34.792169376938304
214	37.44176298219677
215	37.340613059896114
216	49.10447906810893
217	38.68089151665491
218	39.49622576427511
219	53.92835994529077
220	49.073844728666295
221	62.968692578850195
222	72.60946825028809
223	96.03764059303364
224	85.0091642406502
225	36.00848321947234
226	36.630799232588394
227	69.53163625930895
228	67.04737882609466
229	38.6486539483836
230	90.02928674430738
231	88.7710240247192
232	78.5776762639454
233	59.83631069736243
234	77.67975602988662
235	43.10409384491702
236	36.81857417176138
237	36.742867632257024
238	41.15187416726466
239	33.833998010101716
240	31.757604145154737
241	33.42225312584232
242	29.48441160063682
243	32.53418093900001
244	35.56492580813883
245	41.93247015403663
246	22.422558544271133
247	34.281193721787005
248	37.98287878734654
249	30.100269048527263
250	30.059496091715175
251	33.91642284631208
252	56.645489497985764
253	26.37073680510947
254	40.35262195936002
255	37.75216039498758
256	34.09901351809977
257	28.812980716274687
258	44.046482125648566
259	85.55045204347239
260	55.04153381673288
261	33.37008226549611
262	32.54237489251507
263	42.49067783670826
264	39.125100468289745
265	34.080875799931114
